id,budget,revenue,release_year,original_title,vote_count,keywords
17657,0,0,1968,Ice Station Zebra,21,not_novel
18193,0,0,1968,Head,12,not_novel
29146,950000,814666,1968,Charly,13,not_novel
240,13000000,47542841,1974,The Godfather: Part II,2131,not_novel
829,6000000,30000000,1974,Chinatown,456,not_novel
682,7000000,97572000,1974,The Man with the Golden Gun,283,not_novel
3034,2800000,86273333,1974,Young Frankenstein,445,not_novel
30497,85000,30859000,1974,The Texas Chain Saw Massacre,249,not_novel
1410,60000,0,1974,Dark Star,43,not_novel
592,1600000,4420000,1974,The Conversation,166,not_novel
10869,0,0,1974,Herbie Rides Again,45,not_novel
4176,0,27634716,1974,Murder on the Orient Express,92,not_novel
11072,2600000,119500000,1974,Blazing Saddles,334,not_novel
12310,0,0,1974,The Four Musketeers,24,not_novel
27932,3000000,47000000,1974,Airport 1975,30,based on novel
5121,3000000,12800000,1974,The Sugarland Express,33,not_novel
26648,0,0,1974,Il portiere di notte,25,not_novel
11034,6500000,26533200,1974,The Great Gatsby,74,not_novel
22048,500000,0,1974,Foxy Brown,21,not_novel
39844,200000,0,1974,Deranged,13,not_novel
16938,0,0,1974,Black Christmas,53,not_novel
8348,0,21700000,1974,Thunderbolt and Lightfoot,37,not_novel
14267,25000,0,1974,Female Trouble,15,not_novel
27327,0,0,1974,Phantom of the Paradise,44,not_novel
8333,0,0,1974,The Taking of Pelham One Two Three,35,not_novel
16153,0,0,1974,Alice Doesn't Live Here Anymore,21,not_novel
13939,3000000,22000000,1974,Death Wish,52,not_novel
17365,0,0,1974,The Parallax View,23,not_novel
987,4000000,0,1974,The Front Page,29,not_novel
28153,0,0,1974,It's Alive,13,not_novel
5919,14000000,116000000,1974,The Towering Inferno,72,not_novel
16246,0,0,1974,Gone in 60 Seconds,12,not_novel
4923,0,0,1974,Zardoz,37,not_novel
13397,0,0,1974,The Year Without a Santa Claus,17,not_novel
11942,1500000,0,1974,Bring Me the Head of Alfredo Garcia,26,not_novel
11123,7000000,79666653,1974,Earthquake,23,not_novel
4985,0,43008075,1974,The Longest Yard,36,not_novel
59189,0,0,1974,Phase IV,13,not_novel
21489,0,0,1974,The Odessa File,20,not_novel
4546,0,0,1974,The Count of Monte-Cristo,12,not_novel
27094,0,0,1974,Lenny,13,not_novel
28715,0,0,1974,Madhouse,10,not_novel
29845,0,0,1974,A Woman Under the Influence,34,not_novel
3687,700000,0,1974,Flesh Gordon,15,not_novel
18979,400000,0,1974,Captain Kronos: Vampire Hunter,11,not_novel
23069,0,0,1974,Benji,22,not_novel
42449,0,30000,1974,Hearts and Minds,12,not_novel
510,3000000,108981275,1975,One Flew Over the Cuckoo's Nest,1612,not_novel
578,7000000,470654000,1975,Jaws,1415,not_novel
762,400000,5028948,1975,Monty Python and the Holy Grail,1097,not_novel
36685,1200000,112892319,1975,The Rocky Horror Picture Show,332,not_novel
3175,11000000,20000000,1975,Barry Lyndon,240,not_novel
11843,5000000,41833347,1975,The Return of the Pink Panther,58,not_novel
983,0,0,1975,The Man Who Would Be King,62,not_novel
4561,0,0,1975,The Story of O,21,not_novel
11963,0,27476252,1975,Three Days of the Condor,107,not_novel
20850,0,0,1975,Ilsa: She Wolf of the SS,16,not_novel
4917,0,0,1975,A Boy and His Dog,28,not_novel
13282,300000,0,1975,Death Race 2000,57,not_novel
11686,0,0,1975,Love and Death,66,not_novel
27361,0,0,1975,Black Moon,16,not_novel
11020,0,0,1975,Picnic at Hanging Rock,51,not_novel
10711,0,12484444,1975,French Connection II,43,not_novel
22094,2700000,5000000,1975,Hard Times,14,not_novel
5725,0,0,1975,Supervixens,14,not_novel
11326,5000000,34251525,1975,Tommy,29,not_novel
8043,0,0,1975,Breakheart Pass,14,not_novel
12223,0,0,1975,The Stepford Wives,24,not_novel
27085,1500000,0,1975,The Land That Time Forgot,15,not_novel
968,1800000,46665856,1975,Dog Day Afternoon,312,not_novel
20187,0,14200000,1975,The Eiger Sanction,35,not_novel
27429,179000,0,1975,Shivers,43,not_novel
62697,0,0,1975,Bug,10,not_novel
11484,0,30000000,1975,Rollerball,39,not_novel
17599,15000000,0,1975,The Hindenburg,14,not_novel
9652,0,0,1975,Professione: reporter,28,not_novel
14815,0,0,1975,The Wind and the Lion,22,not_novel
17538,0,8022000,1975,Rooster Cogburn,18,not_novel
32042,0,0,1975,Night Moves,18,not_novel
38783,0,0,1975,Trilogy of Terror,14,not_novel
32053,0,0,1975,The Ultimate Warrior,11,not_novel
26905,0,0,1975,Boss Nigger,20,not_novel
27716,0,0,1975,Coonskin,14,not_novel
646,1100000,59600000,1962,Dr. No,560,not_novel
947,15000000,70000000,1962,Lawrence of Arabia,517,not_novel
802,2000000,0,1962,Lolita,168,not_novel
595,2000000,13129846,1962,To Kill a Mockingbird,317,based on novel
982,2200000,0,1962,The Manchurian Candidate,72,not_novel
11385,0,0,1962,Hatari!,20,not_novel
11349,0,0,1962,Cape Fear,40,not_novel
11897,15000000,50000000,1962,How the West Was Won,37,not_novel
11085,0,0,1962,Mutiny on the Bounty,35,not_novel
11697,3200000,8000000,1962,The Man Who Shot Liberty Valance,134,not_novel
19972,0,0,1962,The 300 Spartans,15,not_novel
42995,0,0,1962,Experiment in Terror,12,not_novel
16103,0,0,1962,The Loneliness of the Long Distance Runner,14,not_novel
13671,0,8000000,1962,The Music Man,15,not_novel
19201,0,0,1962,Captain Clegg,10,not_novel
10242,980000,0,1962,What Ever Happened to Baby Jane?,53,not_novel
3009,0,0,1962,Le procès,25,not_novel
898,2650000,3100000,1962,Birdman of Alcatraz,19,not_novel
45267,126,0,1962,Boccaccio '70,12,not_novel
9289,10000000,0,1962,The Longest Day,132,not_novel
33468,62000,0,1962,The Brain That Wouldn't Die,12,not_novel
32488,0,0,1962,Days of Wine and Roses,15,not_novel
1162,500000,2500000,1962,The Miracle Worker,22,not_novel
29074,0,0,1962,Tales of Terror,13,not_novel
27568,0,0,1962,Panic in Year Zero!,12,not_novel
29235,0,1250000,1962,Premature Burial,12,not_novel
34774,0,0,1962,In Search of the Castaways,11,not_novel
32041,0,0,1962,Hell Is for Heroes,13,not_novel
16093,30000,0,1962,Carnival of Souls,33,not_novel
36206,0,0,1962,Ride the High Country,14,not_novel
17185,0,0,1962,Advise & Consent,12,not_novel
12708,0,0,1962,That Touch of Mink,16,not_novel
658,3500000,124900000,1964,Goldfinger,602,not_novel
935,1800000,9440272,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,804,not_novel
433,6000000,102272727,1964,Mary Poppins,613,not_novel
704,500000,1000549,1964,A Hard Day's Night,92,not_novel
13382,0,0,1964,"Rudolph, the Red-Nosed Reindeer",85,not_novel
506,2135161,7000000,1964,Marnie,94,not_novel
11113,17000000,72000000,1964,My Fair Lady,184,not_novel
1594,0,12368234,1964,A Shot in the Dark,44,not_novel
21159,0,0,1964,The Last Man on Earth,33,not_novel
25319,0,0,1964,The Masque of the Red Death,22,not_novel
758,0,0,1964,Murder Ahoy,10,not_novel
502,0,0,1964,Fail-Safe,27,not_novel
14433,0,0,1964,Zulu,65,not_novel
5066,0,0,1964,Carry On Cleo,12,not_novel
19953,0,0,1964,The Incredible Mr. Limpet,22,not_novel
3482,0,0,1964,The Train,32,not_novel
2098,0,0,1964,Viva Las Vegas,12,not_novel
26031,0,0,1964,The Naked Kiss,17,not_novel
28667,0,0,1964,The Gorgon,11,not_novel
23518,0,0,1964,Seven Days in May,15,not_novel
26638,0,0,1964,Il deserto rosso,26,not_novel
10604,783000,0,1964,Zorba the Greek,20,based on novel
14703,3000000,12000000,1964,The Night of the Iguana,15,not_novel
24229,0,0,1964,The Killers,10,not_novel
7348,1200000,0,1964,Robinson Crusoe on Mars,16,not_novel
22543,0,0,1964,Dead Ringer,11,not_novel
29030,0,0,1964,The Tomb of Ligeia,19,not_novel
5052,0,0,1964,Topkapi,15,not_novel
39231,0,0,1964,Man's Favorite Sport?,12,not_novel
30295,0,0,1964,Father Goose,34,not_novel
53021,3500000,0,1964,"Kiss Me, Stupid",13,not_novel
40630,0,0,1964,Cheyenne Autumn,14,not_novel
34276,0,0,1964,First Men in the Moon,12,based on novel
17696,0,0,1964,Robin and the 7 Hoods,12,not_novel
42791,0,0,1964,The Americanization of Emily,11,not_novel
15421,0,0,1964,Becket,14,not_novel
46787,0,0,1964,Scorpio Rising,11,not_novel
10299,0,0,1964,"Hush... Hush, Sweet Charlotte",14,not_novel
28177,65000,0,1964,Two Thousand Maniacs!,13,not_novel
185,2200000,26589000,1971,A Clockwork Orange,1786,not_novel
252,3000000,4000000,1971,Willy Wonka & the Chocolate Factory,434,not_novel
681,7200000,116000000,1971,Diamonds Are Forever,331,not_novel
41357,0,0,1971,Summer of '42,11,not_novel
984,4000000,35976000,1971,Dirty Harry,300,not_novel
1687,2500000,12348905,1971,Escape from the Planet of the Apes,125,not_novel
994,2200000,3251794,1971,Straw Dogs,84,not_novel
11234,0,0,1971,The Omega Man,53,not_novel
12335,20000000,0,1971,Bedknobs and Broomsticks,137,not_novel
636,777000,2437000,1971,THX 1138,125,not_novel
343,1200000,0,1971,Harold and Maude,112,not_novel
1051,1800000,41158757,1971,The French Connection,201,not_novel
15393,725000,10600000,1971,Play Misty for Me,33,not_novel
9267,0,0,1971,Monty Python's And Now for Something Completely Different,56,not_novel
31283,0,0,1971,Hannie Caulder,15,not_novel
27554,1645000,0,1971,The Panic in Needle Park,31,not_novel
839,450000,0,1971,Duel,166,not_novel
1485,750000,0,1971,Get Carter,52,not_novel
11302,2000000,0,1971,Bananas,76,not_novel
26405,0,0,1971,Wake in Fright,22,based on novel
11316,0,0,1971,Macbeth,39,not_novel
10514,6500000,0,1971,The Andromeda Strain,70,not_novel
21717,0,0,1971,Big Jake,29,not_novel
27236,850000,0,1971,Two-Lane Blacktop,23,not_novel
36040,0,0,1971,Walkabout,34,not_novel
482,4000000,12121618,1971,Shaft,30,not_novel
336,0,0,1971,Giù la testa,71,not_novel
14811,9000000,10404330,1971,Fiddler on the Roof,68,not_novel
25188,1300000,29133000,1971,The Last Picture Show,42,not_novel
11951,1300000,72266306,1971,Vanishing Point,48,not_novel
39261,0,0,1971,The House That Dripped Blood,12,not_novel
30941,0,0,1971,The Anderson Tapes,17,not_novel
45938,0,0,1971,Sunday Bloody Sunday,10,not_novel
466,2500000,0,1971,Klute,36,not_novel
16328,0,0,1971,Johnny Got His Gun,27,not_novel
5920,0,0,1971,Le Mans,27,not_novel
31906,0,0,1971,The Beguiled,26,not_novel
39043,0,0,1971,Countess Dracula,12,not_novel
18047,0,0,1971,Brian's Song,16,not_novel
46845,0,0,1971,Man in the Wilderness,18,not_novel
26513,0,0,1971,Punishment Park,16,not_novel
36850,0,0,1971,A New Leaf,11,not_novel
28801,0,0,1971,Twins of Evil,15,not_novel
48211,0,0,1971,Sacco e Vanzetti,12,not_novel
36492,0,28623900,1971,Carnal Knowledge,11,not_novel
53045,0,0,1971,Hands of the Ripper,11,not_novel
38646,0,0,1971,Nicholas and Alexandra,10,not_novel
26234,0,0,1971,10 Rillington Place,18,not_novel
17965,0,0,1971,The Abominable Dr. Phibes,35,not_novel
31767,0,0,1971,The Devils,25,not_novel
36194,100000,0,1971,The Go-Between,13,based on novel
32082,0,0,1971,The Hospital,10,not_novel
861,65000000,261317921,1990,Total Recall,1012,not_novel
769,25000000,46836394,1990,Goodfellas,1798,not_novel
1573,70000000,240031094,1990,Die Hard 2,1252,not_novel
196,40000000,244527583,1990,Back to the Future Part III,1762,not_novel
162,20000000,53000000,1990,Edward Scissorhands,1939,not_novel
114,14000000,463000000,1990,Pretty Woman,963,not_novel
242,54000000,136766062,1990,The Godfather: Part III,880,not_novel
581,22000000,424208848,1990,Dances with Wolves,585,not_novel
251,22000000,505000000,1990,Ghost,714,not_novel
1498,13500000,201965915,1990,Teenage Mutant Ninja Turtles,267,not_novel
1375,42000000,119946358,1990,Rocky V,354,not_novel
11186,13000000,35763605,1990,Child's Play 2,140,not_novel
10166,0,0,1990,The Witches,88,not_novel
1669,30,200,1990,The Hunt for Red October,615,not_novel
169,35000000,57120318,1990,Predator 2,374,not_novel
2119,60000000,157920733,1990,Days of Thunder,198,not_novel
2670,0,0,1990,Stephen King's It,334,not_novel
379,14000000,5080409,1990,Miller's Crossing,206,not_novel
928,50000000,41482207,1990,Gremlins 2: The New Batch,303,not_novel
9362,11000000,48572000,1990,Tremors,485,not_novel
5549,35000000,45681173,1990,RoboCop 2,249,not_novel
34636,32000000,16283667,1990,The Neverending Story II: The Next Chapter,111,not_novel
9356,0,0,1990,Look Who's Talking Too,166,not_novel
11005,0,52096475,1990,Awakenings,276,not_novel
11595,38000000,153518974,1990,Another 48 Hrs.,90,not_novel
10837,0,0,1990,DuckTales: The Movie - Treasure of the Lost Lamp,110,not_novel
9399,6000000,24078196,1990,Lionheart,82,not_novel
17466,4000000,16853487,1990,Death Warrant,57,not_novel
12157,0,29888235,1990,Green Card,42,not_novel
21168,0,0,1990,The Reflecting Skin,13,not_novel
11092,0,221303188,1990,Presumed Innocent,59,not_novel
2565,0,39404261,1990,Joe Versus the Volcano,78,not_novel
483,9500000,14560247,1990,Wild at Heart,145,not_novel
530,0,0,1990,A Grand Day Out,103,not_novel
11587,0,39024251,1990,The Exorcist III,56,not_novel
1551,26000000,61489265,1990,Flatliners,179,not_novel
13995,10000000,0,1990,Captain America,48,not_novel
10169,0,0,1990,Men at Work,38,not_novel
17993,0,11567449,1990,Henry & June,18,not_novel
11856,0,33461269,1990,Air America,69,not_novel
2291,25000000,25965144,1990,Jacob's Ladder,134,not_novel
1662,0,0,1990,State of Grace,26,not_novel
9768,11000000,8266343,1990,Cry-Baby,138,not_novel
19384,7000000,9229401,1990,Dark Angel,37,not_novel
8428,0,11541758,1990,Pump up the Volume,30,not_novel
9086,0,0,1990,Young Guns II,93,not_novel
1727,0,0,1990,Bird on a Wire,107,not_novel
8592,47000000,103738726,1990,Dick Tracy,125,not_novel
9556,16000000,48878502,1990,Darkman,148,not_novel
14864,0,1293976,1990,The Hot Spot,19,not_novel
8217,0,0,1990,Alice,22,not_novel
19185,4200000,5835247,1990,Night of the Living Dead,63,not_novel
18129,0,13446769,1990,The Grifters,46,not_novel
9491,0,0,1990,Blue Steel,32,not_novel
10164,0,27575086,1990,Cadillac Man,21,not_novel
9586,47000000,15691192,1990,The Bonfire of the Vanities,46,not_novel
10173,12000000,46044400,1990,Marked for Death,44,not_novel
47869,0,1030938,1990,Hidden Agenda,13,not_novel
18971,0,0,1990,Rosencrantz & Guildenstern Are Dead,33,not_novel
951,15000000,201957688,1990,Kindergarten Cop,304,not_novel
6470,22000000,0,1990,Fire Birds,15,not_novel
16384,0,0,1990,My Blue Heaven,30,not_novel
10168,0,0,1990,The Freshman,20,not_novel
9558,1000000,2554476,1990,King of New York,46,not_novel
17009,0,20,1990,Jetsons: The Movie,22,not_novel
24016,25000000,2075084,1990,The Sheltering Sky,25,not_novel
11309,1500000,5728953,1990,Hardware,33,not_novel
10729,0,0,1990,Quick Change,31,not_novel
10847,0,0,1990,Lord of the Flies,58,not_novel
20701,3,16,1990,Tales from the Darkside: The Movie,37,not_novel
11510,0,1382462,1990,Repossessed,22,not_novel
9569,10000000,47410000,1990,Hard to Kill,64,not_novel
23535,0,0,1990,Class of 1999,11,not_novel
19086,0,6698361,1990,Delta Force 2: The Colombian Connection,23,not_novel
11135,37931000,27931461,1990,The Rescuers Down Under,166,not_novel
11077,0,0,1990,Problem Child,66,not_novel
11630,0,0,1990,Three Men and a Little Lady,56,not_novel
31676,0,0,1990,Desperate Hours,15,not_novel
8996,0,0,1990,Europa Europa,17,not_novel
27274,2500000,205068,1990,Frankenhooker,20,not_novel
31923,0,0,1990,"Welcome Home, Roxy Carmichael",10,not_novel
2927,0,0,1990,Moon 44,13,not_novel
14249,0,15645616,1990,Revenge,35,not_novel
20481,11000000,8862354,1990,Nightbreed,40,not_novel
32669,19000000,10000000,1990,The Two Jakes,17,not_novel
25528,0,0,1990,American Ninja 4: The Annihilation,16,not_novel
9588,0,0,1990,Quigley Down Under,81,not_novel
28761,0,0,1990,White Hunter Black Heart,19,not_novel
41003,0,17487531,1990,White Palace,15,not_novel
14931,0,0,1990,Miami Blues,18,not_novel
9548,49000000,20423389,1990,The Adventures of Ford Fairlane,33,not_novel
12651,23000000,0,1990,Memphis Belle,65,not_novel
24249,0,0,1990,Bad Influence,13,not_novel
15389,225000,0,1990,Metropolitan,17,not_novel
11060,0,27734391,1990,Internal Affairs,27,not_novel
29514,9000000,0,1990,Due occhi diabolici,10,not_novel
28553,0,0,1990,Cadence,12,not_novel
11796,0,0,1990,Le mari de la coiffeuse,16,not_novel
3101,0,0,1990,I Love You to Death,26,not_novel
37865,0,0,1990,Buried Alive,11,not_novel
10170,22997992,0,1990,The Russia House,24,not_novel
31225,500000,3779620,1990,Paris is Burning,27,not_novel
771,18000000,476684675,1990,Home Alone,1393,not_novel
4587,31000000,35419397,1990,Mermaids,68,not_novel
16094,2500000,26386000,1990,House Party,21,not_novel
11131,0,0,1990,Nuns on the Run,14,not_novel
26914,0,0,1990,Troll 2,35,not_novel
2891,0,0,1990,An Angel at My Table,15,not_novel
21344,0,0,1990,The Krays,12,not_novel
10485,0,24707633,1990,Ghost Dad,24,not_novel
36843,0,0,1990,Life is Sweet,17,not_novel
10264,0,20710451,1990,Hamlet,43,not_novel
2990,0,29381956,1990,Pacific Heights,38,not_novel
31597,0,0,1990,Narrow Margin,11,not_novel
12230,4000000,215880014,1961,One Hundred and One Dalmatians,913,not_novel
164,2500000,9500000,1961,Breakfast at Tiffany's,557,not_novel
1725,6000000,43656822,1961,West Side Story,192,not_novel
10911,6000000,28900000,1961,The Guns of Navarone,95,not_novel
750,0,0,1961,Murder She Said,18,not_novel
821,3000000,10000000,1961,Judgment at Nuremberg,67,not_novel
19186,0,0,1961,The Parent Trap,36,not_novel
30462,0,0,1961,The Comancheros,25,not_novel
16638,0,0,1961,El Cid,23,not_novel
16372,0,0,1961,The Innocents,43,not_novel
990,2000000,0,1961,The Hustler,99,not_novel
36362,5037000,14483352,1961,King of Kings,10,not_novel
11536,4000000,0,1961,The Misfits,23,not_novel
28501,200000,2000000,1961,The Pit and the Pendulum,23,not_novel
18993,0,0,1961,Mysterious Island,12,not_novel
28569,0,0,1961,Splendor in the Grass,17,not_novel
28752,0,0,1961,The Curse of the Werewolf,13,not_novel
20139,0,0,1961,The Children's Hour,34,not_novel
18647,6000000,4300000,1961,One-Eyed Jacks,17,not_novel
430,3000000,4000000,1961,"One, Two, Three",30,not_novel
24248,0,0,1961,Barabbas,18,not_novel
248,2900000,5000000,1961,Pocketful of Miracles,10,not_novel
43020,0,0,1961,Il colosso di Rodi,17,not_novel
28430,0,0,1961,The Day the Earth Caught Fire,13,not_novel
28333,0,0,1961,The Ladies Man,10,not_novel
29478,1500000,0,1961,A Raisin in the Sun,13,not_novel
539,806948,32000000,1960,Psycho,1180,not_novel
966,2000000,4905000,1960,The Magnificent Seven,224,not_novel
967,12000000,60000000,1960,Spartacus,211,not_novel
284,3000000,25000000,1960,The Apartment,235,not_novel
2134,750000,0,1960,The Time Machine,101,not_novel
11167,0,0,1960,Peeping Tom,56,not_novel
18444,0,0,1960,Swiss Family Robinson,47,not_novel
299,0,0,1960,Ocean's Eleven,39,not_novel
6643,0,0,1960,The Unforgiven,17,not_novel
25767,0,6000000,1960,The Grass Is Greener,12,not_novel
23220,0,0,1960,The Brides of Dracula,19,not_novel
23439,270000,0,1960,House of Usher,28,not_novel
37230,0,0,1960,Saturday Night and Sunday Morning,12,not_novel
43040,0,0,1960,Sergeant Rutledge,12,not_novel
1673,0,0,1960,Comanche Station,12,not_novel
31102,0,0,1960,Pollyanna,25,not_novel
12617,0,0,1960,Midnight Lace,10,not_novel
24452,30000,0,1960,The Little Shop of Horrors,23,not_novel
11209,0,0,1960,The Alamo,27,not_novel
1908,0,0,1960,Inherit the Wind,30,not_novel
2982,0,0,1960,The Lost World,11,not_novel
22013,0,0,1960,Elmer Gantry,11,not_novel
21240,0,0,1960,Carry On Constable,10,not_novel
11773,200000,0,1960,Village of the Damned,28,not_novel
15788,0,10000000,1960,The Bellboy,12,not_novel
39890,0,0,1960,The City of the Dead,13,not_novel
1941,0,0,1960,Exodus,14,not_novel
103,1300000,28262574,1976,Taxi Driver,1269,not_novel
1366,1100000,117235147,1976,Rocky,963,not_novel
7340,1800000,33800000,1976,Carrie,497,not_novel
794,2800000,60922980,1976,The Omen,203,not_novel
10803,9000000,25000000,1976,Logan's Run,101,not_novel
10730,24000000,52614445,1976,King Kong,70,not_novel
891,8500000,70600000,1976,All the President's Men,216,not_novel
10649,9000000,46236000,1976,The Enforcer,97,not_novel
5854,2000000,7900000,1976,Family Plot,37,not_novel
10747,3700000,31800000,1976,The Outlaw Josey Wales,135,not_novel
10518,6500000,21709020,1976,Marathon Man,90,based on novel
5228,0,0,1976,Stay Hungry,10,not_novel
10774,3800000,23689877,1976,Network,161,not_novel
11372,0,0,1976,The Eagle Has Landed,30,not_novel
5651,0,0,1976,Up!,10,not_novel
6037,0,0,1976,Murder by Death,86,not_novel
11558,0,51079064,1976,Silver Streak,30,not_novel
17814,150000,0,1976,Assault on Precinct 13,80,not_novel
12268,6000000,33833201,1976,The Pink Panther Strikes Again,47,not_novel
10640,0,0,1976,Futureworld,29,not_novel
12584,0,0,1976,The Shootist,26,not_novel
32037,0,0,1976,The Cassandra Crossing,25,not_novel
9878,0,0,1976,The Boy in the Plastic Bubble,18,not_novel
991,1500000,0,1976,The Man Who Fell to Earth,46,not_novel
19971,0,0,1976,The Little Girl Who Lives Down the Lane,34,based on novel
23761,0,0,1976,Alice Sweet Alice,16,not_novel
6883,0,0,1976,Two-Minute Warning,10,not_novel
4780,0,0,1976,Obsession,18,not_novel
10786,0,0,1976,Robin and Marian,20,not_novel
8446,0,0,1976,Bugsy Malone,27,not_novel
10970,0,0,1976,Silent Movie,27,not_novel
13549,0,0,1976,Burnt Offerings,15,not_novel
19610,6000000,161000000,1976,A Star Is Born,14,not_novel
25241,0,0,1976,Squirm,12,not_novel
11422,0,0,1976,Midway,38,not_novel
1723,0,0,1976,The Front,11,not_novel
21241,0,0,1976,Cannonball,10,not_novel
40440,0,0,1976,The Song Remains the Same,14,not_novel
40043,0,0,1976,Τα παιδιά του διαβόλου,10,not_novel
42245,0,0,1976,The Food of the Gods,13,not_novel
23479,35000000,35323292,1976,The Bad News Bears,54,not_novel
137,14600000,70906973,1993,Groundhog Day,1339,not_novel
9479,18000000,75634409,1993,The Nightmare Before Christmas,1172,not_novel
424,22000000,321265768,1993,Schindler's List,2632,not_novel
329,63000000,920100000,1993,Jurassic Park,3169,not_novel
9739,57000000,159055768,1993,Demolition Man,580,not_novel
788,25000000,441286195,1993,Mrs. Doubtfire,809,not_novel
5503,44000000,368875760,1993,The Fugitive,717,not_novel
9386,40000000,176997168,1993,In the Line of Fire,170,not_novel
9800,26000000,206678440,1993,Philadelphia,514,not_novel
9571,6900000,7993039,1993,Dazed and Confused,320,not_novel
9593,85000000,137298489,1993,Last Action Hero,367,not_novel
9559,30000000,135130999,1993,A Perfect World,188,not_novel
8005,20000000,35739755,1993,Robin Hood: Men in Tights,273,not_novel
2758,0,48919043,1993,Addams Family Values,254,not_novel
9350,70000000,255000211,1993,Cliffhanger,312,not_novel
867,40000000,116300000,1993,Sliver,62,not_novel
1499,21,42,1993,Teenage Mutant Ninja Turtles III,95,not_novel
11101,0,0,1993,Stalingrad,51,not_novel
531,0,0,1993,The Wrong Trousers,146,not_novel
864,14000000,154864401,1993,Cool Runnings,289,not_novel
858,21000000,227799884,1993,Sleepless in Seattle,362,not_novel
11969,25000000,56505065,1993,Tombstone,373,not_novel
4104,0,23202734,1993,Benny & Joon,124,not_novel
9024,30000000,11146270,1993,For Love or Money,35,not_novel
6075,30000000,36516012,1993,Carlito's Way,394,not_novel
9255,25000000,133752825,1993,Hot Shots! Part Deux,255,not_novel
319,12500000,12281551,1993,True Romance,402,not_novel
9607,42000000,20844907,1993,Super Mario Bros.,114,not_novel
6279,38000000,57319029,1993,Sister Act 2: Back in the Habit,173,not_novel
6,0,12136938,1993,Judgment Night,36,not_novel
9944,45000000,195268056,1993,The Pelican Brief,207,not_novel
10057,30000000,53898845,1993,The Three Musketeers,112,not_novel
5550,22000000,10696210,1993,RoboCop 3,169,not_novel
1587,11000000,30000000,1993,What's Eating Gilbert Grape,495,not_novel
10909,9000000,2395231,1993,Kalifornia,96,not_novel
1607,22000000,17287898,1993,A Bronx Tale,227,not_novel
10440,13500000,11285588,1993,Manhattan Murder Mystery,69,not_novel
37094,25000000,40903593,1993,Falling Down,380,not_novel
11528,0,32416586,1993,The Sandlot,147,not_novel
37233,42000000,270248367,1993,The Firm,258,not_novel
10349,15000000,10611160,1993,The Dark Half,28,not_novel
10413,0,0,1993,Nowhere to Run,60,not_novel
10439,28000000,39514713,1993,Hocus Pocus,278,not_novel
10498,0,0,1993,Point of No Return,55,not_novel
7984,13000000,65796862,1993,In the Name of the Father,156,not_novel
4722,13000000,428868,1993,Body Snatchers,28,not_novel
1634,20000000,153698625,1993,Free Willy,226,not_novel
10433,0,11081586,1993,Mad Dog and Glory,25,not_novel
13203,0,36448200,1993,Son in Law,40,not_novel
26127,0,0,1993,Joshua Tree,14,not_novel
8092,0,4104962,1993,This Boy’s Life,85,not_novel
11074,30,0,1993,Striking Distance,108,not_novel
713,7000000,116700000,1993,The Piano,131,not_novel
35588,35000000,18635620,1993,Geronimo: An American Legend,19,not_novel
9702,35000000,0,1993,Bound by Honor,61,not_novel
6878,0,0,1993,Homeward Bound: The Incredible Journey,111,not_novel
11971,8000000,0,1993,Much Ado About Nothing,95,not_novel
9272,17000000,44456478,1993,The Good Son,94,not_novel
8873,0,47965000,1993,Wayne's World 2,131,not_novel
2019,18000000,74189677,1993,Hard Target,115,not_novel
1245,11500000,23237911,1993,The Remains of the Day,96,not_novel
10436,34000000,32255440,1993,The Age of Innocence,76,not_novel
108,0,0,1993,Trois couleurs : Bleu,167,not_novel
7007,0,0,1993,Rising Sun,98,not_novel
10443,0,0,1993,Fearless,23,not_novel
9409,0,0,1993,Another Stakeout,18,not_novel
11566,0,63000000,1993,Dave,99,not_novel
10657,0,0,1993,Needful Things,44,based on novel
7305,32000000,36733909,1993,Alive,198,not_novel
2246,0,46405336,1993,Malice,47,not_novel
9545,0,18994653,1993,Sniper,52,not_novel
10285,3000000,15,1993,Jason Goes to Hell: The Final Friday,86,not_novel
1049,0,140081992,1993,Sommersby,43,not_novel
11520,0,0,1993,Grumpy Old Men,87,not_novel
9644,8,27,1993,National Lampoon's Loaded Weapon 1,72,not_novel
11982,0,0,1993,Look Who's Talking Now!,101,not_novel
14534,12000000,22750363,1993,Rudy,113,not_novel
10445,22000000,0,1993,Shadowlands,33,not_novel
20339,0,3200000,1993,Splitting Heirs,11,not_novel
9612,0,0,1993,Coneheads,115,not_novel
10438,15000000,118243066,1993,Beethoven's 2nd,84,not_novel
10655,0,25000000,1993,Gettysburg,46,not_novel
695,0,6110979,1993,Short Cuts,52,not_novel
10442,20000000,11585483,1993,So I Married an Axe Murderer,72,not_novel
2259,25000000,6,1993,The House of the Spirits,52,not_novel
12519,0,7770731,1993,Sirens,15,not_novel
8494,0,0,1993,Weekend at Bernie's II,37,not_novel
10942,0,0,1993,Babylon 5: The Gathering,21,not_novel
4478,38000000,266614059,1993,Indecent Proposal,152,not_novel
11044,19000000,0,1993,Arizona Dream,86,not_novel
2088,10000000,0,1993,Romeo Is Bleeding,18,not_novel
9516,3500000,27900000,1993,Menace II Society,94,not_novel
25610,12,0,1993,The Tommyknockers,29,not_novel
2149,30000000,13273595,1993,Body of Evidence,25,not_novel
